Sample,0:,Min,-3.96665477752686,,Max,4.08261299133301,
Sample,1:,Min,-3.58647632598877,,Max,3.69220614433289,
Sample,2:,Min,-3.9429669380188,,Max,4.56492805480957,
Sample,3:,Min,-3.82887101173401,,Max,3.65970706939697,
Sample,4:,Min,-3.53861284255981,,Max,3.9811954498291,
Sample,5:,Min,-3.70851683616638,,Max,3.92477130889893,
Sample,6:,Min,-4.59610366821289,,Max,4.45453453063965,
Sample,7:,Min,-4.02866983413696,,Max,3.96839284896851,
Sample,8:,Min,-4.93286514282227,,Max,3.31234955787659,
Sample,9:,Min,-4.28891086578369,,Max,3.62830877304077,
Sample,10:,Min,-3.82097768783569,,Max,3.72941303253174,
Sample,11:,Min,-4.26799297332764,,Max,3.72302603721619,
Sample,12:,Min,-3.80592179298401,,Max,3.53867697715759,
Sample,13:,Min,-3.71343612670898,,Max,3.89649558067322,
Sample,14:,Min,-4.02696084976196,,Max,3.60044598579407,
Sample,15:,Min,-3.82775974273682,,Max,3.7796425819397,
Sample,16:,Min,-4.20154523849487,,Max,3.64872407913208,
Sample,17:,Min,-3.97560858726501,,Max,4.12816715240479,
Sample,18:,Min,-4.24641561508179,,Max,4.07204818725586,
Sample,19:,Min,-4.30762386322022,,Max,3.96844625473022,
Sample,20:,Min,-3.86816573143005,,Max,4.20445728302002,
Sample,21:,Min,-3.92645621299744,,Max,4.63494825363159,
Sample,22:,Min,-4.18388986587524,,Max,3.81770420074463,
Sample,23:,Min,-4.10497665405273,,Max,3.90376877784729,
Sample,24:,Min,-4.03387784957886,,Max,3.68622493743896,
Sample,25:,Min,-4.30962371826172,,Max,4.13708734512329,
Sample,26:,Min,-4.30212068557739,,Max,4.21805953979492,
Sample,27:,Min,-3.88043689727783,,Max,4.12111043930054,
Sample,28:,Min,-4.10470485687256,,Max,3.72184252738953,
Sample,29:,Min,-3.55228900909424,,Max,4.05938148498535,
Sample,30:,Min,-4.08917284011841,,Max,3.8569347858429,
Sample,31:,Min,-4.06009244918823,,Max,3.9411883354187,
Sample,32:,Min,-4.47911500930786,,Max,3.33409404754639,
Sample,33:,Min,-3.61450552940369,,Max,3.86250185966492,
Sample,34:,Min,-4.06118059158325,,Max,4.17711925506592,
Sample,35:,Min,-3.50201797485352,,Max,4.27103090286255,
Sample,36:,Min,-3.84553933143616,,Max,3.77382159233093,
Sample,37:,Min,-3.97001099586487,,Max,3.88559651374817,
Sample,38:,Min,-3.76926851272583,,Max,3.8519983291626,
Sample,39:,Min,-3.71013998985291,,Max,4.02640724182129,
Sample,40:,Min,-3.99441432952881,,Max,3.90424013137817,
Sample,41:,Min,-3.95265126228333,,Max,3.85152244567871,
Sample,42:,Min,-3.83837056159973,,Max,3.63825106620789,
Sample,43:,Min,-3.75729179382324,,Max,3.81588983535767,
Sample,44:,Min,-3.67912220954895,,Max,4.05915069580078,
Sample,45:,Min,-3.94721436500549,,Max,3.65812110900879,
Sample,46:,Min,-3.98101472854614,,Max,3.86620950698853,
Sample,47:,Min,-4.71073436737061,,Max,3.82873821258545,
Sample,48:,Min,-3.88054943084717,,Max,4.42906093597412,
Sample,49:,Min,-4.09495258331299,,Max,3.65363669395447,
Sample,50:,Min,-3.97928476333618,,Max,3.96501278877258,
Sample,51:,Min,-4.63562822341919,,Max,4.35831356048584,
Sample,52:,Min,-3.71808791160583,,Max,3.57233619689941,
Sample,53:,Min,-3.4528374671936,,Max,3.88223338127136,
Sample,54:,Min,-4.02415180206299,,Max,3.84016132354736,
Sample,55:,Min,-4.49030590057373,,Max,4.29485845565796,
Sample,56:,Min,-4.06089448928833,,Max,4.26197814941406,
Sample,57:,Min,-4.01079034805298,,Max,4.14820957183838,
Sample,58:,Min,-3.83594870567322,,Max,3.82119584083557,
Sample,59:,Min,-3.56390023231506,,Max,4.50339365005493,
Sample,60:,Min,-4.36635398864746,,Max,4.23158645629883,
Sample,61:,Min,-3.86592292785645,,Max,3.96443438529968,
Sample,62:,Min,-3.74342441558838,,Max,4.60272884368897,
Sample,63:,Min,-4.19241046905518,,Max,3.56550335884094,
Sample,64:,Min,-4.18141651153564,,Max,4.04141616821289,
Sample,65:,Min,-4.34436225891113,,Max,4.82797861099243,
Sample,66:,Min,-4.10949182510376,,Max,3.71587657928467,
Sample,67:,Min,-4.58757734298706,,Max,3.91183495521545,
