Sample,0:,Min,-3.97279500961304,,Max,3.42809796333313,
Sample,1:,Min,-3.78495979309082,,Max,4.35295915603638,
Sample,2:,Min,-3.69099617004395,,Max,4.20239591598511,
Sample,3:,Min,-4.44552993774414,,Max,3.77910923957825,
Sample,4:,Min,-3.57956314086914,,Max,4.00340127944946,
Sample,5:,Min,-3.74655294418335,,Max,3.76515507698059,
Sample,6:,Min,-3.81447410583496,,Max,3.69899368286133,
Sample,7:,Min,-3.6002311706543,,Max,4.10787868499756,
Sample,8:,Min,-3.84688234329224,,Max,4.39365291595459,
Sample,9:,Min,-3.60646486282349,,Max,3.77864217758179,
Sample,10:,Min,-4.19588804244995,,Max,3.73810243606567,
Sample,11:,Min,-3.71673846244812,,Max,3.92577838897705,
Sample,12:,Min,-3.74005222320557,,Max,3.92943644523621,
Sample,13:,Min,-3.46784996986389,,Max,4.5041356086731,
Sample,14:,Min,-3.89400219917297,,Max,3.9217369556427,
Sample,15:,Min,-3.53471660614014,,Max,3.47746276855469,
Sample,16:,Min,-3.47874164581299,,Max,4.40337181091309,
Sample,17:,Min,-3.96982169151306,,Max,4.53083896636963,
Sample,18:,Min,-3.62928986549377,,Max,3.49856805801392,
Sample,19:,Min,-4.1342978477478,,Max,4.42302799224854,
Sample,20:,Min,-4.08186626434326,,Max,4.35726642608643,
Sample,21:,Min,-4.37627744674683,,Max,4.8746337890625,
Sample,22:,Min,-4.48459720611572,,Max,3.95713686943054,
Sample,23:,Min,-4.33308172225952,,Max,3.97786641120911,
Sample,24:,Min,-4.2394232749939,,Max,3.66428518295288,
Sample,25:,Min,-4.55411672592163,,Max,3.50361943244934,
Sample,26:,Min,-3.65479183197021,,Max,4.36530065536499,
Sample,27:,Min,-3.65078496932983,,Max,4.27613115310669,
Sample,28:,Min,-3.7807502746582,,Max,3.75824069976807,
Sample,29:,Min,-3.73752999305725,,Max,4.15835762023926,
Sample,30:,Min,-3.77322554588318,,Max,3.91328525543213,
Sample,31:,Min,-3.79437947273254,,Max,3.95316290855408,
Sample,32:,Min,-4.40186023712158,,Max,4.28901433944702,
Sample,33:,Min,-3.78681397438049,,Max,3.91290307044983,
Sample,34:,Min,-4.33631324768066,,Max,3.78160834312439,
Sample,35:,Min,-4.22659349441528,,Max,3.9477059841156,
Sample,36:,Min,-3.68046832084656,,Max,3.55121898651123,
Sample,37:,Min,-4.04624891281128,,Max,3.62502980232239,
Sample,38:,Min,-3.84103870391846,,Max,3.77439308166504,
Sample,39:,Min,-3.85944938659668,,Max,3.77741289138794,
Sample,40:,Min,-4.15779590606689,,Max,4.29167366027832,
