Filename,GeneratorName,run,Initial_perturbation,Perturbation_Size,ImageNumber,Iteration,Expected_label(X),Predicted_label(Y),Classification
image_0_iteration66_X963_Y926.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,0,66,963,926,Misclassified
image_1_iteration87_X963_Y924.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,1,87,963,924,Misclassified
image_2_iteration79_X963_Y923.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,2,79,963,923,Misclassified
image_3_iteration39_X963_Y659.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,3,39,963,659,Misclassified
image_4_iteration62_X963_Y544.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,4,62,963,544,Misclassified
image_5_iteration33_X963_Y933.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,5,33,963,933,Misclassified
image_6_iteration22_X963_Y420.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,6,22,963,420,Misclassified
image_7_iteration51_X963_Y926.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,7,51,963,926,Misclassified
image_8_iteration22_X963_Y927.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,8,22,963,927,Misclassified
image_9_iteration33_X963_Y962.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,9,33,963,962,Misclassified
image_10_iteration54_X963_Y962.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,10,54,963,962,Misclassified
image_11_iteration28_X963_Y925.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,11,28,963,925,Misclassified
image_12_iteration24_X963_Y861.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,12,24,963,861,Misclassified
image_13_iteration61_X963_Y677.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,13,61,963,677,Misclassified
image_14_iteration62_X963_Y729.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,14,62,963,729,Misclassified
image_15_iteration22_X963_Y502.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,15,22,963,502,Misclassified
image_16_iteration29_X963_Y933.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,16,29,963,933,Misclassified
image_17_iteration60_X963_Y923.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,17,60,963,923,Misclassified
image_18_iteration56_X963_Y934.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,18,56,963,934,Misclassified
image_19_iteration58_X963_Y957.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,19,58,963,957,Misclassified
image_20_iteration57_X963_Y924.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,20,57,963,924,Misclassified
image_21_iteration27_X963_Y959.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,21,27,963,959,Misclassified
image_22_iteration43_X963_Y567.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,22,43,963,567,Misclassified
image_23_iteration40_X963_Y521.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,23,40,963,521,Misclassified
image_24_iteration55_X963_Y962.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,24,55,963,962,Misclassified
image_25_iteration55_X963_Y942.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,25,55,963,942,Misclassified
image_26_iteration1_X963_Y892.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,26,1,963,892,Misclassified
image_27_iteration27_X963_Y964.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,27,27,963,964,Misclassified
image_28_iteration50_X963_Y809.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,28,50,963,809,Misclassified
image_29_iteration52_X963_Y962.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,29,52,963,962,Misclassified
image_30_iteration26_X963_Y927.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,30,26,963,927,Misclassified
image_31_iteration42_X963_Y964.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,31,42,963,964,Misclassified
image_32_iteration41_X963_Y927.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,32,41,963,927,Misclassified
image_33_iteration17_X963_Y964.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,33,17,963,964,Misclassified
image_34_iteration62_X963_Y809.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,34,62,963,809,Misclassified
image_35_iteration51_X963_Y937.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,35,51,963,937,Misclassified
image_36_iteration26_X963_Y567.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,36,26,963,567,Misclassified
image_37_iteration54_X963_Y903.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,37,54,963,903,Misclassified
image_38_iteration70_X963_Y455.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,38,70,963,455,Misclassified
image_39_iteration75_X963_Y964.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,39,75,963,964,Misclassified
image_40_iteration50_X963_Y941.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,40,50,963,941,Misclassified
image_41_iteration67_X963_Y567.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,41,67,963,567,Misclassified
image_42_iteration62_X963_Y941.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,42,62,963,941,Misclassified
image_43_iteration22_X963_Y923.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,43,22,963,923,Misclassified
image_44_iteration46_X963_Y964.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,44,46,963,964,Misclassified
image_45_iteration100_X963_Y725.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,45,100,963,725,Misclassified
image_46_iteration40_X963_Y965.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,46,40,963,965,Misclassified
image_47_iteration36_X963_Y809.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,47,36,963,809,Misclassified
image_48_iteration27_X963_Y965.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,48,27,963,965,Misclassified
image_49_iteration59_X963_Y121.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,49,59,963,121,Misclassified
image_50_iteration14_X963_Y964.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,50,14,963,964,Misclassified
image_51_iteration17_X963_Y891.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,51,17,963,891,Misclassified
image_52_iteration62_X963_Y962.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,52,62,963,962,Misclassified
image_53_iteration92_X963_Y853.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,53,92,963,853,Misclassified
image_54_iteration57_X963_Y957.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,54,57,963,957,Misclassified
image_55_iteration51_X963_Y567.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,55,51,963,567,Misclassified
image_56_iteration61_X963_Y942.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,56,61,963,942,Misclassified
image_57_iteration20_X963_Y521.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,57,20,963,521,Misclassified
image_58_iteration47_X963_Y934.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,58,47,963,934,Misclassified
image_59_iteration68_X963_Y933.npy,Imagenetpizza_gan,High,0.00799975180625916,0.00399987590312958,59,68,963,933,Misclassified
