Filename,GeneratorName,run,Initial_perturbation,Perturbation_Size,ImageNumber,Iteration,Expected_label(X),Predicted_label(Y),Classification
image_0_iteration224_X963_Y927.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,0,224,963,927,Misclassified
image_1_iteration227_X963_Y928.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,1,227,963,928,Misclassified
image_2_iteration184_X963_Y567.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,2,184,963,567,Misclassified
image_3_iteration250_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,3,250,963,964,Misclassified
image_4_iteration223_X963_Y424.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,4,223,963,424,Misclassified
image_5_iteration61_X963_Y999.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,5,61,963,999,Misclassified
image_6_iteration137_X963_Y927.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,6,137,963,927,Misclassified
image_7_iteration123_X963_Y124.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,7,123,963,124,Misclassified
image_8_iteration171_X963_Y567.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,8,171,963,567,Misclassified
image_9_iteration96_X963_Y567.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,9,96,963,567,Misclassified
image_10_iteration196_X963_Y567.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,10,196,963,567,Misclassified
image_11_iteration223_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,11,223,963,923,Misclassified
image_12_iteration98_X963_Y926.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,12,98,963,926,Misclassified
image_13_iteration204_X963_Y567.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,13,204,963,567,Misclassified
image_14_iteration46_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,14,46,963,923,Misclassified
image_15_iteration122_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,15,122,963,964,Misclassified
image_16_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,16,250,963,963,Classified
image_17_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,17,250,963,963,Classified
image_18_iteration236_X963_Y962.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,18,236,963,962,Misclassified
image_19_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,19,250,963,963,Classified
image_20_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,20,250,963,963,Classified
image_21_iteration60_X963_Y567.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,21,60,963,567,Misclassified
image_22_iteration79_X963_Y928.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,22,79,963,928,Misclassified
image_23_iteration230_X963_Y659.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,23,230,963,659,Misclassified
image_24_iteration98_X963_Y809.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,24,98,963,809,Misclassified
image_25_iteration170_X963_Y940.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,25,170,963,940,Misclassified
image_26_iteration175_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,26,175,963,964,Misclassified
image_27_iteration160_X963_Y927.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,27,160,963,927,Misclassified
image_28_iteration191_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,28,191,963,923,Misclassified
image_29_iteration154_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,29,154,963,964,Misclassified
image_30_iteration245_X963_Y941.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,30,245,963,941,Misclassified
image_31_iteration119_X963_Y959.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,31,119,963,959,Misclassified
image_32_iteration230_X963_Y868.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,32,230,963,868,Misclassified
image_33_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,33,250,963,963,Classified
image_34_iteration204_X963_Y927.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,34,204,963,927,Misclassified
image_35_iteration114_X963_Y940.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,35,114,963,940,Misclassified
image_36_iteration203_X963_Y942.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,36,203,963,942,Misclassified
image_37_iteration170_X963_Y934.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,37,170,963,934,Misclassified
image_38_iteration220_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,38,220,963,964,Misclassified
image_39_iteration117_X963_Y962.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,39,117,963,962,Misclassified
image_40_iteration243_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,40,243,963,964,Misclassified
image_41_iteration168_X963_Y930.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,41,168,963,930,Misclassified
image_42_iteration43_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,42,43,963,923,Misclassified
image_43_iteration228_X963_Y521.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,43,228,963,521,Misclassified
image_44_iteration188_X963_Y124.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,44,188,963,124,Misclassified
image_45_iteration146_X963_Y941.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,45,146,963,941,Misclassified
image_46_iteration165_X963_Y957.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,46,165,963,957,Misclassified
image_47_iteration148_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,47,148,963,923,Misclassified
image_48_iteration195_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,48,195,963,923,Misclassified
image_49_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,49,250,963,963,Classified
image_50_iteration239_X963_Y410.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,50,239,963,410,Misclassified
image_51_iteration120_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,51,120,963,964,Misclassified
image_52_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,52,250,963,963,Classified
image_53_iteration78_X963_Y712.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,53,78,963,712,Misclassified
image_54_iteration194_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,54,194,963,923,Misclassified
image_55_iteration171_X963_Y965.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,55,171,963,965,Misclassified
image_56_iteration157_X963_Y464.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,56,157,963,464,Misclassified
image_57_iteration133_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,57,133,963,964,Misclassified
image_58_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,58,250,963,963,Classified
image_59_iteration157_X963_Y760.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,59,157,963,760,Misclassified
image_60_iteration183_X963_Y923.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,60,183,963,923,Misclassified
image_61_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,61,250,963,963,Classified
image_62_iteration144_X963_Y941.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,62,144,963,941,Misclassified
image_63_iteration156_X963_Y415.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,63,156,963,415,Misclassified
image_64_iteration194_X963_Y962.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,64,194,963,962,Misclassified
image_65_iteration140_X963_Y933.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,65,140,963,933,Misclassified
image_66_iteration240_X963_Y926.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,66,240,963,926,Misclassified
image_67_iteration88_X963_Y809.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,67,88,963,809,Misclassified
image_68_iteration191_X963_Y925.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,68,191,963,925,Misclassified
image_69_iteration207_X963_Y964.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,69,207,963,964,Misclassified
image_70_iteration199_X963_Y415.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,70,199,963,415,Misclassified
image_71_iteration221_X963_Y420.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,71,221,963,420,Misclassified
image_72_iteration144_X963_Y539.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,72,144,963,539,Misclassified
image_73_iteration148_X963_Y957.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,73,148,963,957,Misclassified
image_74_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,74,250,963,963,Classified
image_75_iteration250_X963_Y963.npy,Imagenetpizza_gan,Low,0.000799975180625916,0.000399987590312958,75,250,963,963,Classified
