Filename,GeneratorName,run,Initial_perturbation,Perturbation_Size,ImageNumber,Iteration,Expected_label(X),Predicted_label(Y),Classification
image_0_iteration65_X850_Y568.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,0,65,850,568,Misclassified
image_1_iteration24_X850_Y865.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,1,24,850,865,Misclassified
image_2_iteration1_X850_Y911.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,2,1,850,911,Misclassified
image_3_iteration48_X850_Y643.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,3,48,850,643,Misclassified
image_4_iteration71_X850_Y865.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,4,71,850,865,Misclassified
image_5_iteration19_X850_Y333.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,5,19,850,333,Misclassified
image_6_iteration83_X850_Y865.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,6,83,850,865,Misclassified
image_7_iteration1_X850_Y996.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,7,1,850,996,Misclassified
image_8_iteration16_X850_Y995.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,8,16,850,995,Misclassified
image_9_iteration116_X850_Y265.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,9,116,850,265,Misclassified
image_10_iteration47_X850_Y333.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,10,47,850,333,Misclassified
image_11_iteration128_X850_Y996.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,11,128,850,996,Misclassified
image_12_iteration1_X850_Y267.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,12,1,850,267,Misclassified
image_13_iteration92_X850_Y333.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,13,92,850,333,Misclassified
image_14_iteration109_X850_Y260.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,14,109,850,260,Misclassified
image_15_iteration1_X850_Y191.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,15,1,850,191,Misclassified
image_16_iteration19_X850_Y189.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,16,19,850,189,Misclassified
image_17_iteration117_X850_Y911.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,17,117,850,911,Misclassified
image_18_iteration51_X850_Y222.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,18,51,850,222,Misclassified
image_19_iteration126_X850_Y616.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,19,126,850,616,Misclassified
image_20_iteration38_X850_Y189.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,20,38,850,189,Misclassified
image_21_iteration74_X850_Y865.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,21,74,850,865,Misclassified
image_22_iteration1_X850_Y996.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,22,1,850,996,Misclassified
image_23_iteration53_X850_Y181.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,23,53,850,181,Misclassified
image_24_iteration47_X850_Y265.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,24,47,850,265,Misclassified
image_25_iteration1_X850_Y228.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,25,1,850,228,Misclassified
image_26_iteration63_X850_Y996.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,26,63,850,996,Misclassified
image_27_iteration41_X850_Y296.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,27,41,850,296,Misclassified
image_28_iteration1_X850_Y964.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,28,1,850,964,Misclassified
image_29_iteration18_X850_Y189.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,29,18,850,189,Misclassified
image_30_iteration81_X850_Y996.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,30,81,850,996,Misclassified
image_31_iteration23_X850_Y865.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,31,23,850,865,Misclassified
image_32_iteration1_X850_Y377.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,32,1,850,377,Misclassified
image_33_iteration40_X850_Y260.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,33,40,850,260,Misclassified
image_34_iteration63_X850_Y188.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,34,63,850,188,Misclassified
image_35_iteration85_X850_Y415.npy,Imagenetteddy_sd_low,Low,0.00217727899551392,0.00108863949775696,35,85,850,415,Misclassified
