Filename,GeneratorName,run,Initial_perturbation,Perturbation_Size,ImageNumber,Iteration,Expected_label(X),Predicted_label(Y),Classification
image_0_iteration16_X8_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,0,16,8,3,Misclassified
image_1_iteration41_X0_Y8.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,1,41,0,8,Misclassified
image_2_iteration30_X3_Y6.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,2,30,3,6,Misclassified
image_3_iteration14_X0_Y2.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,3,14,0,2,Misclassified
image_4_iteration20_X1_Y9.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,4,20,1,9,Misclassified
image_5_iteration12_X3_Y7.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,5,12,3,7,Misclassified
image_6_iteration1_X7_Y2.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,6,1,7,2,Misclassified
image_7_iteration10_X7_Y2.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,7,10,7,2,Misclassified
image_8_iteration12_X3_Y2.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,8,12,3,2,Misclassified
image_9_iteration1_X4_Y6.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,9,1,4,6,Misclassified
image_10_iteration25_X8_Y0.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,10,25,8,0,Misclassified
image_11_iteration64_X8_Y0.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,11,64,8,0,Misclassified
image_12_iteration6_X0_Y8.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,12,6,0,8,Misclassified
image_13_iteration6_X9_Y8.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,13,6,9,8,Misclassified
image_14_iteration16_X8_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,14,16,8,3,Misclassified
image_15_iteration9_X3_Y2.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,15,9,3,2,Misclassified
image_16_iteration22_X0_Y2.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,16,22,0,2,Misclassified
image_17_iteration3_X3_Y0.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,17,3,3,0,Misclassified
image_18_iteration9_X9_Y8.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,18,9,9,8,Misclassified
image_19_iteration15_X3_Y7.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,19,15,3,7,Misclassified
image_20_iteration24_X7_Y4.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,20,24,7,4,Misclassified
image_21_iteration47_X5_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,21,47,5,3,Misclassified
image_22_iteration40_X3_Y5.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,22,40,3,5,Misclassified
image_23_iteration40_X0_Y8.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,23,40,0,8,Misclassified
image_24_iteration8_X3_Y5.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,24,8,3,5,Misclassified
image_25_iteration4_X9_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,25,4,9,3,Misclassified
image_26_iteration1_X8_Y0.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,26,1,8,0,Misclassified
image_27_iteration9_X0_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,27,9,0,3,Misclassified
image_28_iteration5_X3_Y5.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,28,5,3,5,Misclassified
image_29_iteration5_X3_Y5.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,29,5,3,5,Misclassified
image_30_iteration5_X9_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,30,5,9,3,Misclassified
image_31_iteration2_X9_Y1.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,31,2,9,1,Misclassified
image_32_iteration46_X1_Y8.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,32,46,1,8,Misclassified
image_33_iteration29_X5_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,33,29,5,3,Misclassified
image_34_iteration27_X8_Y0.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,34,27,8,0,Misclassified
image_35_iteration30_X1_Y9.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,35,30,1,9,Misclassified
image_36_iteration71_X0_Y2.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,36,71,0,2,Misclassified
image_37_iteration26_X3_Y7.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,37,26,3,7,Misclassified
image_38_iteration10_X5_Y3.npy,cifar10_vae,High,0.0160218644142151,0.00801093220710754,38,10,5,3,Misclassified
