Filename,GeneratorName,run,Initial_perturbation,Perturbation_Size,ImageNumber,Iteration,Expected_label(X),Predicted_label(Y),Classification
image_0_iteration104_X1_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,0,104,1,4,Misclassified
image_1_iteration250_X9_Y9.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,1,250,9,9,Classified
image_2_iteration250_X5_Y5.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,2,250,5,5,Classified
image_3_iteration250_X5_Y5.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,3,250,5,5,Classified
image_4_iteration105_X7_Y3.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,4,105,7,3,Misclassified
image_5_iteration217_X1_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,5,217,1,2,Misclassified
image_6_iteration51_X2_Y8.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,6,51,2,8,Misclassified
image_7_iteration116_X7_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,7,116,7,1,Misclassified
image_8_iteration53_X3_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,8,53,3,2,Misclassified
image_9_iteration250_X2_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,9,250,2,2,Classified
image_10_iteration250_X0_Y0.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,10,250,0,0,Classified
image_11_iteration154_X6_Y0.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,11,154,6,0,Misclassified
image_12_iteration41_X0_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,12,41,0,4,Misclassified
image_13_iteration250_X4_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,13,250,4,4,Classified
image_14_iteration250_X2_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,14,250,2,2,Classified
image_15_iteration250_X4_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,15,250,4,4,Classified
image_16_iteration61_X1_Y0.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,16,61,1,0,Misclassified
image_17_iteration250_X1_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,17,250,1,1,Classified
image_18_iteration20_X0_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,18,20,0,4,Misclassified
image_19_iteration250_X5_Y5.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,19,250,5,5,Classified
image_20_iteration250_X1_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,20,250,1,1,Classified
image_21_iteration15_X9_Y0.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,21,15,9,0,Misclassified
image_22_iteration89_X8_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,22,89,8,6,Misclassified
image_23_iteration250_X2_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,23,250,2,2,Classified
image_24_iteration250_X4_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,24,250,4,4,Classified
image_25_iteration237_X5_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,25,237,5,4,Misclassified
image_26_iteration1_X2_Y3.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,26,1,2,3,Misclassified
image_27_iteration123_X0_Y7.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,27,123,0,7,Misclassified
image_28_iteration165_X3_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,28,165,3,2,Misclassified
image_29_iteration250_X1_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,29,250,1,1,Classified
image_30_iteration250_X1_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,30,250,1,1,Classified
image_31_iteration250_X7_Y7.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,31,250,7,7,Classified
image_32_iteration250_X6_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,32,250,6,6,Classified
image_33_iteration98_X8_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,33,98,8,6,Misclassified
image_34_iteration250_X2_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,34,250,2,2,Classified
image_35_iteration250_X4_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,35,250,4,4,Classified
image_36_iteration212_X2_Y7.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,36,212,2,7,Misclassified
image_37_iteration91_X8_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,37,91,8,6,Misclassified
image_38_iteration250_X3_Y3.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,38,250,3,3,Classified
image_39_iteration250_X4_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,39,250,4,4,Classified
image_40_iteration60_X0_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,40,60,0,6,Misclassified
image_41_iteration181_X2_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,41,181,2,1,Misclassified
image_42_iteration250_X2_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,42,250,2,2,Classified
image_43_iteration250_X7_Y7.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,43,250,7,7,Classified
image_44_iteration250_X4_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,44,250,4,4,Classified
image_45_iteration118_X4_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,45,118,4,1,Misclassified
image_46_iteration210_X0_Y9.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,46,210,0,9,Misclassified
image_47_iteration109_X3_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,47,109,3,1,Misclassified
image_48_iteration109_X4_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,48,109,4,6,Misclassified
image_49_iteration250_X6_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,49,250,6,6,Classified
image_50_iteration250_X1_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,50,250,1,1,Classified
image_51_iteration250_X6_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,51,250,6,6,Classified
image_52_iteration118_X1_Y4.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,52,118,1,4,Misclassified
image_53_iteration250_X5_Y5.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,53,250,5,5,Classified
image_54_iteration8_X6_Y0.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,54,8,6,0,Misclassified
image_55_iteration250_X1_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,55,250,1,1,Classified
image_56_iteration63_X5_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,56,63,5,6,Misclassified
image_57_iteration120_X9_Y0.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,57,120,9,0,Misclassified
image_58_iteration250_X1_Y1.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,58,250,1,1,Classified
image_59_iteration250_X2_Y2.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,59,250,2,2,Classified
image_60_iteration250_X7_Y7.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,60,250,7,7,Classified
image_61_iteration250_X6_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,61,250,6,6,Classified
image_62_iteration21_X8_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,62,21,8,6,Misclassified
image_63_iteration242_X4_Y3.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,63,242,4,3,Misclassified
image_64_iteration73_X8_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,64,73,8,6,Misclassified
image_65_iteration126_X8_Y6.npy,svhn_vae,Low,0.00199879989624023,0.000999399948120117,65,126,8,6,Misclassified
